,사용일자,1호선승차,1호선하차,4호선승차,4호선하차,공항철도승차,공항철도하차,경의선승차,경의선하차
311,2015-10-04,48302,40793,6649.0,15538.0,9425.0,8517.0,1937.0,1306.0
312,2015-10-05,63277,58668,13306.0,21274.0,9623.0,8328.0,3831.0,4333.0
313,2015-10-06,64566,59216,13381.0,21564.0,9722.0,8002.0,3711.0,4193.0
314,2015-10-07,64283,57824,13734.0,22423.0,9885.0,8050.0,3700.0,4202.0
315,2015-10-08,73860,65825,14533.0,24932.0,12146.0,10036.0,4439.0,4547.0
316,2015-10-09,62533,55208,8167.0,22180.0,11593.0,10423.0,2484.0,2119.0
317,2015-10-10,59518,48826,7592.0,20991.0,10599.0,8769.0,2045.0,1669.0
318,2015-10-11,51795,41834,6519.0,17010.0,10770.0,9555.0,1980.0,1337.0
319,2015-10-12,64430,58915,13376.0,21550.0,10025.0,8592.0,3755.0,4212.0
320,2015-10-13,62910,57252,13302.0,22049.0,9440.0,7878.0,3954.0,4257.0
321,2015-10-14,64274,58396,14122.0,23016.0,9589.0,7833.0,3752.0,4129.0
322,2015-10-15,64290,58775,13557.0,22080.0,9971.0,8020.0,3821.0,4126.0
323,2015-10-16,73682,64161,14280.0,25208.0,11988.0,9839.0,4283.0,4863.0
324,2015-10-17,64574,57095,9161.0,23300.0,11491.0,10135.0,2410.0,2099.0
325,2015-10-18,51243,42880,7052.0,17569.0,10125.0,8725.0,2042.0,1385.0
326,2015-10-19,62071,56863,13258.0,21154.0,9512.0,8228.0,3765.0,4287.0
327,2015-10-20,62108,57495,13425.0,21718.0,9148.0,7807.0,3633.0,4216.0
328,2015-10-21,62471,57203,13688.0,22143.0,9266.0,7536.0,3661.0,4106.0
329,2015-10-22,64877,58932,13633.0,22423.0,9767.0,7987.0,3735.0,4079.0
330,2015-10-23,75344,65586,14411.0,25736.0,12176.0,10000.0,3933.0,4368.0
331,2015-10-24,66764,58880,9166.0,23781.0,12167.0,10594.0,1980.0,2054.0
332,2015-10-25,53007,44060,7228.0,17737.0,10411.0,9109.0,2002.0,1530.0
333,2015-10-26,64379,58814,13226.0,21413.0,9929.0,8579.0,3720.0,4265.0
334,2015-10-27,61380,56384,12858.0,21012.0,9245.0,7872.0,3540.0,3855.0
335,2015-10-28,63915,57952,13609.0,22441.0,9701.0,8002.0,3688.0,4088.0
336,2015-10-29,65263,58841,13234.0,22303.0,9764.0,8087.0,3764.0,4107.0
337,2015-10-30,77222,66594,14418.0,25799.0,12336.0,10006.0,3947.0,4325.0
338,2015-10-31,67387,59528,9182.0,24469.0,11593.0,10109.0,2466.0,2144.0
339,2015-11-01,53097,45172,6727.0,17861.0,10185.0,9306.0,1951.0,1454.0
340,2015-11-02,62503,57246,13239.0,21039.0,9360.0,8042.0,3777.0,4203.0
341,2015-11-03,61934,57260,13356.0,21368.0,9035.0,7463.0,3651.0,4027.0
342,2015-11-04,61967,56370,13582.0,21683.0,9317.0,7948.0,3714.0,4000.0
343,2015-11-05,65201,59350,13401.0,22037.0,9784.0,7855.0,3757.0,4109.0
344,2015-11-06,76268,68347,14320.0,24681.0,12180.0,9677.0,4214.0,4602.0
345,2015-11-07,63439,54190,7694.0,21811.0,10848.0,9301.0,1944.0,1708.0
346,2015-11-08,49462,40429,6020.0,16160.0,9744.0,8540.0,1840.0,1209.0
347,2015-11-09,64146,58073,13339.0,21631.0,9373.0,8240.0,3769.0,4309.0
348,2015-11-10,63642,58988,13871.0,21915.0,9161.0,7758.0,3659.0,3933.0
349,2015-11-11,64585,58797,13692.0,22524.0,9411.0,7766.0,3749.0,4036.0
350,2015-11-12,65189,59471,13534.0,22854.0,9855.0,8320.0,3734.0,4360.0
351,2015-11-13,81440,69552,13845.0,26326.0,12637.0,10195.0,4014.0,4287.0
352,2015-11-14,83959,70162,12082.0,28630.0,12489.0,11118.0,3576.0,2793.0
353,2015-11-15,58876,49857,7352.0,21671.0,11199.0,9660.0,2125.0,1502.0
354,2015-11-16,64736,58200,13186.0,21208.0,9644.0,8224.0,3829.0,4238.0
355,2015-11-17,62798,57409,13376.0,21127.0,9308.0,7694.0,3764.0,4126.0
356,2015-11-18,63074,56770,13299.0,22219.0,9192.0,7684.0,3522.0,3965.0
357,2015-11-19,65287,58810,13511.0,22422.0,9979.0,8014.0,3613.0,4072.0
358,2015-11-20,78702,68608,14626.0,25992.0,12676.0,10187.0,4288.0,4552.0
359,2015-11-21,72410,63237,9364.0,24867.0,11869.0,10350.0,2593.0,2266.0
360,2015-11-22,56908,48158,7003.0,19275.0,10546.0,9266.0,2107.0,1603.0
361,2015-11-23,64319,58544,13100.0,21613.0,9495.0,8407.0,3708.0,4271.0
362,2015-11-24,63772,57480,13560.0,22297.0,9272.0,7744.0,3600.0,4047.0
363,2015-11-25,64117,57201,13426.0,22442.0,9062.0,7478.0,3501.0,3830.0
364,2015-11-26,67333,60305,13476.0,22506.0,9971.0,7934.0,3534.0,3925.0
365,2015-11-27,77423,66724,14566.0,25771.0,11891.0,9697.0,3787.0,4341.0
366,2015-11-28,63673,56193,8842.0,22952.0,11034.0,9997.0,1920.0,1791.0
367,2015-11-29,50716,40964,6255.0,16305.0,10125.0,8740.0,1557.0,1187.0
368,2015-11-30,62340,56914,13248.0,20606.0,9318.0,8108.0,3626.0,4017.0
369,2015-12-01,61382,55862,13269.0,20675.0,8408.0,7090.0,3498.0,4000.0
370,2015-12-02,59125,53480,13038.0,20512.0,8444.0,6933.0,3203.0,3556.0
371,2015-12-03,66164,59230,14009.0,22979.0,9487.0,7667.0,3495.0,4092.0
372,2015-12-04,75678,66628,14539.0,25360.0,11623.0,9624.0,3733.0,4203.0
373,2015-12-05,66445,58491,9103.0,23794.0,10845.0,9936.0,1959.0,1874.0
374,2015-12-06,49706,41095,6376.0,16088.0,9521.0,8197.0,1701.0,1166.0
375,2015-12-07,62912,56748,13298.0,20869.0,9024.0,7875.0,3424.0,4087.0
376,2015-12-08,63208,56963,13758.0,21498.0,8783.0,7445.0,3524.0,3895.0
377,2015-12-09,62883,56927,13888.0,21825.0,9077.0,7301.0,3487.0,4029.0
378,2015-12-10,64406,58223,13987.0,22553.0,9523.0,7594.0,3365.0,3926.0
379,2015-12-11,76838,66597,14905.0,25787.0,11937.0,9667.0,3608.0,4401.0
380,2015-12-12,66564,57545,9398.0,23384.0,11082.0,9745.0,2092.0,1979.0
381,2015-12-13,50354,41219,7056.0,16731.0,9908.0,8369.0,1694.0,1288.0
382,2015-12-14,65723,59241,13432.0,22155.0,9644.0,8153.0,3548.0,4166.0
383,2015-12-15,64840,58033,13926.0,22380.0,9310.0,7864.0,3484.0,3841.0
384,2015-12-16,66110,58770,13927.0,23015.0,9581.0,7757.0,3269.0,3814.0
385,2015-12-17,68077,60332,14016.0,23516.0,9630.0,8193.0,3328.0,3984.0
386,2015-12-18,80005,68790,15280.0,27100.0,12394.0,9957.0,3733.0,4499.0
387,2015-12-19,71762,61072,9910.0,26032.0,11753.0,10802.0,2185.0,2023.0
388,2015-12-20,53693,45005,6960.0,19027.0,10353.0,8600.0,1880.0,1281.0
389,2015-12-21,68426,61715,13742.0,23748.0,10135.0,8858.0,3567.0,4014.0
390,2015-12-22,68952,61614,14219.0,24253.0,10038.0,8314.0,3807.0,4128.0
391,2015-12-23,70809,62455,14280.0,24639.0,10587.0,8780.0,3644.0,4327.0
392,2015-12-24,76303,68185,14302.0,25447.0,12475.0,10390.0,4183.0,4364.0
393,2015-12-25,56829,51742,7932.0,19891.0,10340.0,9262.0,2021.0,1699.0
394,2015-12-26,60006,50219,7980.0,21012.0,10612.0,8981.0,1816.0,1622.0
395,2015-12-27,53097,42062,6559.0,17297.0,11009.0,9280.0,1579.0,1135.0
396,2015-12-28,69339,59593,13139.0,23395.0,10690.0,8970.0,3460.0,3785.0
397,2015-12-29,68065,60379,13455.0,23434.0,10288.0,8440.0,3380.0,3686.0
398,2015-12-30,70244,63080,13505.0,24884.0,10829.0,9343.0,3420.0,3991.0
399,2015-12-31,73096,70224,13306.0,25255.0,12150.0,10686.0,3471.0,4226.0
400,2016-01-01,42699,39349,5587.0,14440.0,8742.0,7742.0,1385.0,1199.0
401,2016-01-02,52828,40827,7132.0,16574.0,9700.0,7582.0,1765.0,1408.0
402,2016-01-03,50862,38425,6391.0,14051.0,10843.0,8478.0,1800.0,1225.0
403,2016-01-04,66223,55939,13090.0,20739.0,9579.0,7832.0,3563.0,3910.0
404,2016-01-05,62554,55086,13102.0,21302.0,8911.0,7280.0,3346.0,3923.0
405,2016-01-06,63848,55885,13185.0,21027.0,8904.0,7352.0,3426.0,3800.0
406,2016-01-07,64626,56808,13208.0,21720.0,9207.0,7822.0,3481.0,3837.0
407,2016-01-08,73441,64310,14127.0,24094.0,11243.0,9003.0,3642.0,4097.0
408,2016-01-09,60201,50673,8129.0,20844.0,10187.0,9219.0,1760.0,1612.0
409,2016-01-10,45739,37702,6283.0,15106.0,9192.0,7670.0,1574.0,1197.0
410,2016-01-11,64259,57104,12834.0,21543.0,9261.0,8078.0,3446.0,4056.0
411,2016-01-12,64463,56689,13127.0,22008.0,8884.0,7622.0,3311.0,3734.0
412,2016-01-13,65919,57553,13318.0,22640.0,9134.0,7716.0,3383.0,3863.0
413,2016-01-14,66368,58748,13175.0,22551.0,9544.0,8037.0,3534.0,3750.0
414,2016-01-15,75873,65093,14157.0,24655.0,11337.0,9502.0,3574.0,4023.0
415,2016-01-16,61463,52651,8450.0,21654.0,10469.0,9062.0,1931.0,1710.0
416,2016-01-17,48179,39538,6544.0,16101.0,9298.0,7752.0,1615.0,1184.0
417,2016-01-18,64198,57099,12913.0,21444.0,9137.0,7738.0,3284.0,3874.0
418,2016-01-19,60683,53398,12248.0,20555.0,8378.0,7116.0,2914.0,3353.0
419,2016-01-20,61989,54846,12752.0,21105.0,8735.0,7515.0,3162.0,3387.0
420,2016-01-21,64371,57023,12837.0,21741.0,9295.0,7981.0,3257.0,3636.0
421,2016-01-22,74150,63746,13735.0,24306.0,11086.0,9225.0,3493.0,3855.0
422,2016-01-23,57750,49618,7769.0,20625.0,9653.0,8754.0,1648.0,1572.0
423,2016-01-24,40892,33326,5075.0,13054.0,8368.0,7230.0,1160.0,857.0
424,2016-01-25,61479,54148,12538.0,21256.0,8870.0,7893.0,3136.0,3399.0
425,2016-01-26,64108,57014,12965.0,21965.0,9088.0,7800.0,3233.0,3624.0
426,2016-01-27,66353,58541,13458.0,22753.0,9406.0,7836.0,3257.0,3608.0
427,2016-01-28,66755,59145,13306.0,22642.0,9175.0,8077.0,3257.0,3687.0
428,2016-01-29,74539,63675,14123.0,24623.0,11037.0,9080.0,3558.0,3989.0
429,2016-01-30,59442,50682,8507.0,21118.0,10070.0,9113.0,1787.0,1756.0
430,2016-01-31,44484,37165,6364.0,15600.0,8505.0,7767.0,1435.0,1043.0
431,2016-02-01,60022,55554,12992.0,20731.0,8515.0,7722.0,3094.0,3651.0
432,2016-02-02,61054,55461,13248.0,21253.0,8405.0,7335.0,3121.0,3448.0
433,2016-02-03,62625,56866,13531.0,22055.0,8507.0,7805.0,3128.0,3480.0
434,2016-02-04,61865,60530,13119.0,22531.0,9110.0,8579.0,3130.0,3564.0
435,2016-02-05,63038,67755,12775.0,23748.0,10067.0,11122.0,3254.0,3971.0
436,2016-02-06,40683,50262,5601.0,15337.0,8219.0,10510.0,1340.0,1620.0
437,2016-02-07,36026,40244,4452.0,12724.0,6724.0,8419.0,1479.0,1235.0
438,2016-02-08,42573,35823,4625.0,11915.0,9824.0,7222.0,1758.0,1267.0
439,2016-02-09,51133,33199,4841.0,11885.0,10740.0,6066.0,1776.0,958.0
440,2016-02-10,55481,35945,5742.0,12938.0,11729.0,7016.0,1926.0,1127.0
441,2016-02-11,67649,51970,12339.0,20133.0,10639.0,7413.0,3484.0,3599.0
442,2016-02-12,70179,57926,13270.0,23490.0,10506.0,8591.0,3262.0,3706.0
443,2016-02-13,56769,45412,8079.0,20067.0,9915.0,8847.0,1771.0,1694.0
444,2016-02-14,45278,35431,6492.0,16198.0,9089.0,7865.0,1406.0,1109.0
445,2016-02-15,67183,58168,13536.0,23119.0,9535.0,8102.0,3329.0,3823.0
446,2016-02-16,67522,58666,13541.0,23585.0,9511.0,8032.0,3383.0,3862.0
447,2016-02-17,70078,60551,14061.0,24431.0,10089.0,8374.0,3501.0,3777.0
448,2016-02-18,71713,62098,13841.0,25462.0,10199.0,8762.0,3598.0,4067.0
449,2016-02-19,79350,67315,14779.0,26936.0,12104.0,10223.0,3667.0,4324.0
450,2016-02-20,64501,54249,8952.0,22717.0,10608.0,9455.0,1918.0,1836.0
451,2016-02-21,49635,41418,6884.0,17088.0,9699.0,8257.0,1570.0,1287.0
452,2016-02-22,68411,60762,13731.0,23193.0,10270.0,9067.0,3533.0,4139.0
453,2016-02-23,69454,61300,13958.0,24357.0,9927.0,8781.0,3507.0,3976.0
454,2016-02-24,70665,61183,14138.0,24749.0,9946.0,8452.0,3425.0,3979.0
455,2016-02-25,74198,64403,14099.0,25576.0,10481.0,8794.0,3640.0,4222.0
456,2016-02-26,81223,69415,14836.0,27250.0,12142.0,10436.0,3784.0,4432.0
457,2016-02-27,67431,58619,9566.0,23914.0,11043.0,10121.0,2058.0,2017.0
458,2016-02-28,50497,41773,6555.0,17567.0,9561.0,8942.0,1605.0,1343.0
459,2016-02-29,68792,59667,12979.0,23156.0,9769.0,8480.0,3314.0,3793.0
460,2016-03-01,46382,37901,6131.0,14060.0,7963.0,6994.0,1521.0,1246.0
461,2016-03-02,60452,55300,13537.0,21158.0,8361.0,7296.0,3392.0,4065.0
462,2016-03-03,62844,56718,13672.0,22022.0,9084.0,7145.0,3465.0,4082.0
463,2016-03-04,73311,64462,14718.0,24695.0,11364.0,8749.0,3806.0,4253.0
464,2016-03-05,55649,47534,7692.0,19719.0,9546.0,8366.0,1607.0,1560.0
465,2016-03-06,47501,39454,6676.0,16058.0,8923.0,7805.0,1556.0,1203.0
466,2016-03-07,63205,57311,14198.0,22206.0,9111.0,7511.0,3584.0,4239.0
467,2016-03-08,63942,57787,14079.0,22712.0,8574.0,7156.0,3398.0,4106.0
468,2016-03-09,62309,56475,13991.0,22582.0,8724.0,7013.0,3337.0,3995.0
469,2016-03-10,64761,57970,14015.0,22542.0,8944.0,7136.0,3446.0,4132.0
470,2016-03-11,74842,66379,15246.0,25704.0,11564.0,9044.0,3735.0,4339.0
471,2016-03-12,61816,53557,9234.0,21745.0,9970.0,8844.0,1837.0,1812.0
472,2016-03-13,47374,39253,6731.0,15982.0,9172.0,7954.0,1427.0,1134.0
473,2016-03-14,65222,58782,13813.0,22640.0,8981.0,7902.0,3644.0,4530.0
474,2016-03-15,63193,57101,13931.0,22180.0,8605.0,7029.0,3546.0,4101.0
475,2016-03-16,63954,57495,14557.0,22652.0,8896.0,7098.0,3454.0,4168.0
476,2016-03-17,65369,58773,14162.0,23141.0,9536.0,7298.0,3642.0,4341.0
477,2016-03-18,77959,67121,15330.0,26975.0,12270.0,9508.0,3905.0,4560.0
478,2016-03-19,66130,57305,9868.0,24196.0,11430.0,9699.0,2225.0,1950.0
479,2016-03-20,52597,43954,7575.0,19175.0,10064.0,8744.0,1568.0,1304.0
480,2016-03-21,65216,59228,14127.0,22759.0,9744.0,7879.0,3577.0,4446.0
481,2016-03-22,63913,58524,14579.0,23159.0,8972.0,7250.0,3593.0,4153.0
482,2016-03-23,64562,58434,14362.0,23166.0,8970.0,7240.0,3543.0,4250.0
483,2016-03-24,66578,59629,14334.0,23596.0,9646.0,7616.0,3502.0,4273.0
484,2016-03-25,78310,68628,15715.0,27194.0,12223.0,9344.0,3838.0,4502.0
485,2016-03-26,67906,59559,10724.0,25005.0,10986.0,9693.0,1990.0,1838.0
486,2016-03-27,51926,42641,7570.0,18455.0,10059.0,8492.0,1569.0,1313.0
487,2016-03-28,67244,60730,14365.0,23501.0,9716.0,8176.0,3681.0,4388.0
488,2016-03-29,65204,59145,14320.0,23363.0,9082.0,7361.0,3557.0,4240.0
489,2016-03-30,65666,58879,14539.0,23732.0,9105.0,7307.0,3634.0,4109.0
490,2016-03-31,65214,59349,14115.0,23459.0,9338.0,7446.0,3574.0,4214.0
491,2016-04-01,75501,68611,15124.0,27174.0,11458.0,9574.0,3817.0,4716.0
492,2016-04-02,64553,57021,9643.0,23895.0,11127.0,9853.0,2146.0,2113.0
493,2016-04-03,53166,42039,6870.0,17675.0,10133.0,8175.0,1602.0,1229.0
494,2016-04-04,66825,60534,14152.0,22970.0,9742.0,8010.0,3626.0,4555.0
495,2016-04-05,65127,59316,14268.0,22957.0,9160.0,7443.0,3676.0,4277.0
496,2016-04-06,66668,60334,14230.0,23499.0,9756.0,7608.0,3719.0,4347.0
497,2016-04-07,67025,60526,14225.0,23334.0,9685.0,7813.0,3680.0,4410.0
498,2016-04-08,77395,68943,14980.0,26779.0,11951.0,9834.0,3812.0,4577.0
499,2016-04-09,67588,59782,9818.0,24552.0,11404.0,10670.0,1918.0,2023.0
500,2016-04-10,52668,42826,7365.0,17633.0,10421.0,8769.0,1846.0,1320.0
501,2016-04-11,66764,61022,14069.0,23027.0,9743.0,8205.0,3735.0,4574.0
502,2016-04-12,68497,61910,14695.0,24574.0,10261.0,7965.0,3760.0,4605.0
503,2016-04-13,43621,37740,7180.0,14938.0,7583.0,6384.0,1624.0,1281.0
504,2016-04-14,65724,60674,14264.0,23863.0,9575.0,7895.0,3704.0,4559.0
505,2016-04-15,75552,67181,15386.0,26284.0,11425.0,9376.0,3932.0,4562.0
506,2016-04-16,61518,53752,8788.0,21752.0,10018.0,9306.0,1848.0,1772.0
507,2016-04-17,49939,40467,7000.0,16856.0,9646.0,8100.0,1667.0,1277.0
508,2016-04-18,64560,58506,13887.0,22329.0,8903.0,7758.0,3589.0,4516.0
509,2016-04-19,64156,58125,14233.0,22380.0,8996.0,7328.0,3668.0,4303.0
510,2016-04-20,64559,58445,13910.0,22420.0,8934.0,7416.0,3580.0,4191.0
511,2016-04-21,64408,58350,13752.0,22911.0,9278.0,7579.0,3676.0,4216.0
512,2016-04-22,75446,66477,14600.0,25709.0,11678.0,9495.0,3829.0,4501.0
513,2016-04-23,62122,54336,9277.0,22187.0,10451.0,9304.0,2010.0,1940.0
514,2016-04-24,49410,39687,7036.0,16329.0,9682.0,8651.0,1689.0,1292.0
515,2016-04-25,65077,58853,13789.0,22422.0,9292.0,7769.0,3627.0,4512.0
516,2016-04-26,64015,57832,14110.0,22694.0,8931.0,7369.0,3532.0,4265.0
517,2016-04-27,64644,58860,14662.0,23298.0,9115.0,7356.0,3587.0,4457.0
518,2016-04-28,66949,60992,14595.0,24088.0,9859.0,7812.0,3695.0,4318.0
519,2016-04-29,77925,68281,15518.0,27396.0,12763.0,10091.0,4013.0,4754.0
520,2016-04-30,64522,56772,9455.0,23064.0,11361.0,9934.0,2129.0,2062.0
521,2016-05-01,54923,45423,8008.0,18505.0,10599.0,8951.0,2080.0,1534.0
522,2016-05-02,66702,60771,14378.0,23307.0,9344.0,8029.0,3699.0,4619.0
523,2016-05-03,64768,58845,13989.0,23624.0,9688.0,8166.0,3268.0,4034.0
524,2016-05-04,76489,70744,15426.0,26807.0,11929.0,9629.0,4138.0,4863.0
525,2016-05-05,56172,52866,7764.0,20210.0,10663.0,9825.0,2087.0,2037.0
526,2016-05-06,57152,50056,7809.0,19839.0,9871.0,8880.0,2085.0,2585.0
527,2016-05-07,65374,56040,8966.0,21793.0,11271.0,9834.0,2091.0,1925.0
528,2016-05-08,54353,41706,6979.0,16038.0,11173.0,9511.0,1867.0,1393.0
529,2016-05-09,68554,59175,14115.0,22379.0,9857.0,7981.0,3861.0,4602.0
530,2016-05-10,62482,57376,13923.0,22040.0,8625.0,7113.0,3420.0,4012.0
531,2016-05-11,65022,59777,14689.0,23498.0,9153.0,7648.0,3560.0,4291.0
532,2016-05-12,67623,60973,14549.0,23558.0,9412.0,7764.0,3594.0,4520.0
533,2016-05-13,79257,69479,15423.0,27452.0,11984.0,9657.0,3897.0,5019.0
534,2016-05-14,61612,53680,9335.0,22203.0,10822.0,9438.0,2105.0,1911.0
535,2016-05-15,54037,43036,7068.0,18325.0,10605.0,8640.0,1650.0,1236.0
536,2016-05-16,65250,59257,14237.0,22893.0,10240.0,8456.0,300.0,2396.0
537,2016-05-17,63928,58427,14624.0,23043.0,9839.0,7683.0,246.0,2212.0
538,2016-05-18,64419,57955,14684.0,23936.0,10083.0,7710.0,267.0,2136.0
539,2016-05-19,65814,59747,14609.0,24337.0,10541.0,8004.0,251.0,2194.0
540,2016-05-20,77755,67870,15713.0,27731.0,13109.0,10141.0,219.0,2034.0
541,2016-05-21,66748,58040,9959.0,24330.0,11974.0,10346.0,2.0,1.0
542,2016-05-22,51465,42364,7709.0,18231.0,10973.0,9860.0,,
543,2016-05-23,66657,59623,14538.0,23266.0,9962.0,8392.0,280.0,2443.0
544,2016-05-24,62208,56381,13907.0,22510.0,9024.0,7510.0,256.0,2032.0
545,2016-05-25,65063,59447,14743.0,23785.0,9545.0,7847.0,247.0,2173.0
546,2016-05-26,65139,58777,14584.0,23684.0,9973.0,7826.0,249.0,2114.0
547,2016-05-27,76696,66375,16059.0,27305.0,12472.0,9575.0,190.0,2019.0
548,2016-05-28,64407,56570,10638.0,23901.0,11093.0,9860.0,2.0,1.0
549,2016-05-29,48607,40388,7233.0,16906.0,9917.0,8431.0,,
550,2016-05-30,63243,57889,14101.0,22055.0,9593.0,8097.0,271.0,2308.0
551,2016-05-31,61134,55723,13955.0,21590.0,9007.0,7357.0,241.0,2163.0
552,2016-06-01,60891,56009,14326.0,22567.0,8980.0,7242.0,218.0,2097.0
553,2016-06-02,62969,57403,14235.0,22341.0,9833.0,7798.0,217.0,2074.0
554,2016-06-03,73514,66665,14826.0,25657.0,12559.0,10379.0,190.0,1943.0
555,2016-06-04,61125,57345,9142.0,23006.0,12207.0,11229.0,,
556,2016-06-05,49816,41083,7627.0,17892.0,10106.0,8167.0,1.0,0.0
557,2016-06-06,55010,42963,7064.0,16251.0,10830.0,8662.0,2.0,0.0
558,2016-06-07,64612,55257,13873.0,21538.0,9540.0,7779.0,282.0,2169.0
559,2016-06-08,62932,56761,14341.0,22289.0,9589.0,7492.0,219.0,2111.0
560,2016-06-09,64976,57647,14382.0,23519.0,10308.0,7859.0,257.0,2081.0
561,2016-06-10,74141,64135,15242.0,25951.0,12183.0,9482.0,215.0,1968.0
562,2016-06-11,61026,53298,9532.0,22472.0,10905.0,9462.0,,
563,2016-06-12,45979,36802,7005.0,16016.0,9762.0,8244.0,,
564,2016-06-13,64491,58862,14804.0,23520.0,10004.0,8351.0,264.0,2240.0
565,2016-06-14,62482,56438,14255.0,22304.0,9367.0,7569.0,216.0,2017.0
566,2016-06-15,61674,55287,14071.0,22587.0,9143.0,7460.0,199.0,1944.0
567,2016-06-16,63409,57632,14459.0,22914.0,9967.0,7979.0,209.0,1923.0
568,2016-06-17,73281,65499,15135.0,25917.0,12531.0,9920.0,184.0,1904.0
569,2016-06-18,60436,53167,9321.0,22302.0,11458.0,10193.0,1.0,0.0
570,2016-06-19,48602,38857,7347.0,16708.0,10309.0,8216.0,,
571,2016-06-20,64952,58219,14169.0,22599.0,10425.0,8557.0,264.0,2206.0
572,2016-06-21,64393,57431,14289.0,23583.0,10278.0,7881.0,213.0,2030.0
573,2016-06-22,65783,58628,14292.0,23779.0,10368.0,8150.0,193.0,1954.0
574,2016-06-23,67336,60244,14409.0,24495.0,11102.0,8573.0,212.0,1942.0
575,2016-06-24,78899,66490,15060.0,26845.0,13210.0,10223.0,193.0,1734.0
576,2016-06-25,67105,58695,9953.0,25242.0,12178.0,10564.0,,
577,2016-06-26,51261,41825,7500.0,18375.0,10740.0,8783.0,,
578,2016-06-27,65503,58213,14058.0,22904.0,10525.0,8643.0,246.0,2113.0
579,2016-06-28,63925,57280,14120.0,22884.0,10103.0,8118.0,218.0,1885.0
580,2016-06-29,63169,56232,14136.0,22670.0,9997.0,7926.0,197.0,1908.0
581,2016-06-30,63203,56833,13436.0,22205.0,10054.0,8252.0,186.0,1894.0
582,2016-07-01,73051,63095,13721.0,24765.0,12198.0,10803.0,184.0,1604.0
583,2016-07-02,55821,47523,8457.0,20192.0,10515.0,8991.0,,
584,2016-07-03,46931,37753,6737.0,15830.0,10167.0,8241.0,,
585,2016-07-04,63274,55367,13609.0,21917.0,9821.0,8095.0,227.0,2084.0
586,2016-07-05,58713,52114,13103.0,21206.0,9020.0,7660.0,161.0,1735.0
587,2016-07-06,63079,55783,14716.0,22698.0,9448.0,7602.0,186.0,1920.0
588,2016-07-07,63441,56138,14051.0,22963.0,10217.0,7965.0,206.0,1910.0
589,2016-07-08,73288,64025,15092.0,25354.0,12088.0,9711.0,189.0,1867.0
590,2016-07-09,55961,48366,8648.0,20606.0,10726.0,9364.0,2.0,1.0
591,2016-07-10,44766,35774,6702.0,15633.0,9863.0,7899.0,,
592,2016-07-11,63223,56118,13796.0,21972.0,10100.0,8289.0,225.0,2104.0
593,2016-07-12,62097,54904,13823.0,21755.0,9510.0,7657.0,191.0,1895.0
594,2016-07-13,62153,55563,14196.0,22192.0,9673.0,7874.0,214.0,1906.0
595,2016-07-14,64338,57058,14081.0,22958.0,10063.0,8219.0,212.0,1840.0
596,2016-07-15,72963,63428,14835.0,25277.0,12277.0,9963.0,179.0,1829.0
597,2016-07-16,54035,46528,7882.0,20269.0,10229.0,8958.0,929.0,1015.0
598,2016-07-17,45860,37270,6917.0,16119.0,9885.0,8088.0,900.0,871.0
599,2016-07-18,64194,56942,13837.0,22180.0,9942.0,8259.0,2265.0,3459.0
600,2016-07-19,63013,55844,13946.0,22555.0,9497.0,7990.0,2446.0,3430.0
601,2016-07-20,62854,56447,14207.0,22471.0,9498.0,8081.0,2556.0,3491.0
602,2016-07-21,66116,58681,14094.0,23173.0,9922.0,8159.0,2497.0,3589.0
603,2016-07-22,73305,63699,14805.0,25559.0,11701.0,10467.0,2748.0,3978.0
604,2016-07-23,54299,47568,8349.0,19926.0,10314.0,9585.0,1362.0,1408.0
605,2016-07-24,44624,35916,6537.0,15264.0,9880.0,8113.0,1067.0,916.0
606,2016-07-25,64269,56725,13653.0,22682.0,9810.0,8352.0,2696.0,3728.0
607,2016-07-26,63740,56436,13488.0,22583.0,9466.0,8123.0,2649.0,3598.0
608,2016-07-27,64506,57453,13596.0,22772.0,9454.0,7928.0,2762.0,3607.0
609,2016-07-28,65569,58273,13801.0,23426.0,10152.0,8474.0,2717.0,3673.0
610,2016-07-29,71750,64284,14060.0,24989.0,11710.0,9971.0,2915.0,3748.0
611,2016-07-30,56144,49314,8035.0,20177.0,10592.0,9714.0,1412.0,1434.0
612,2016-07-31,49203,39543,6621.0,16393.0,10189.0,8514.0,1418.0,1090.0
613,2016-08-01,66690,57667,13112.0,22866.0,10766.0,9033.0,2690.0,3690.0
614,2016-08-02,64822,55013,12807.0,21990.0,10152.0,8140.0,2858.0,3588.0
615,2016-08-03,63427,54609,12909.0,22386.0,10078.0,8405.0,2747.0,3462.0
616,2016-08-04,63197,55065,12558.0,21825.0,9744.0,8412.0,2744.0,3576.0
617,2016-08-05,69804,61059,13201.0,24683.0,11474.0,9685.0,2951.0,3752.0
618,2016-08-06,51009,43847,7456.0,18367.0,10160.0,8886.0,1455.0,1309.0
619,2016-08-07,44940,35549,5920.0,14306.0,9725.0,7994.0,1366.0,961.0
620,2016-08-08,61245,53820,12746.0,20921.0,9932.0,8082.0,2785.0,3511.0
621,2016-08-09,60680,53359,12806.0,21594.0,9232.0,7471.0,2766.0,3460.0
622,2016-08-10,61584,54785,12970.0,22187.0,9813.0,7982.0,2836.0,3617.0
623,2016-08-11,62451,55616,13045.0,22568.0,10014.0,8137.0,2788.0,3534.0
