,탑승일자,1호선,4호선,공항철도,경의선,강수량범주,평균기온,최고기온,최저기온,버스정류장1_총승객수,버스정류장2_총승객수,버스정류장3_총승객수
504,2016-04-14,121348.0,38127.0,17470.0,8263.0,0.0,12.4,18.6,9.3,2243.0,13576.0,207.0
505,2016-04-15,134362.0,41670.0,20801.0,8494.0,0.0,15.0,23.1,8.1,2269.0,14331.0,254.0
506,2016-04-16,107504.0,30540.0,19324.0,3620.0,1.0,14.9,20.7,9.8,1304.0,9872.0,291.0
507,2016-04-17,80934.0,23856.0,17746.0,2944.0,1.0,10.8,14.5,8.3,1188.0,9322.0,409.0
508,2016-04-18,117012.0,36216.0,16661.0,8105.0,1.0,11.2,18.6,7.1,2110.0,12782.0,154.0
509,2016-04-19,116250.0,36613.0,16324.0,7971.0,0.0,12.0,19.2,6.5,2195.0,13312.0,239.0
510,2016-04-20,116890.0,36330.0,16350.0,7771.0,1.0,14.3,20.9,10.1,2186.0,13008.0,152.0
511,2016-04-21,116700.0,36663.0,16857.0,7892.0,1.0,13.5,16.9,10.3,2154.0,12714.0,133.0
512,2016-04-22,132954.0,40309.0,21173.0,8330.0,0.0,13.5,18.6,10.1,2251.0,13604.0,189.0
513,2016-04-23,108672.0,31464.0,19755.0,3950.0,0.0,13.5,19.8,7.8,1489.0,11369.0,520.0
514,2016-04-24,79374.0,23365.0,18333.0,2981.0,0.0,15.5,23.7,8.1,1077.0,9601.0,453.0
515,2016-04-25,117706.0,36211.0,17061.0,8139.0,0.0,17.2,25.3,10.2,2102.0,13506.0,328.0
516,2016-04-26,115664.0,36804.0,16300.0,7797.0,0.0,21.1,29.6,12.1,2123.0,13156.0,223.0
517,2016-04-27,117720.0,37960.0,16471.0,8044.0,0.0,17.2,20.7,14.5,2182.0,13311.0,178.0
518,2016-04-28,121984.0,38683.0,17671.0,8013.0,0.0,17.2,23.0,12.4,2158.0,13633.0,271.0
519,2016-04-29,136562.0,42914.0,22854.0,8767.0,1.0,16.2,22.6,10.9,2209.0,14434.0,298.0
520,2016-04-30,113544.0,32519.0,21295.0,4191.0,0.0,15.9,20.4,10.8,1430.0,11196.0,478.0
521,2016-05-01,90846.0,26513.0,19550.0,3614.0,0.0,18.8,26.0,12.2,1302.0,10358.0,547.0
522,2016-05-02,121542.0,37685.0,17373.0,8318.0,1.0,21.1,28.4,16.5,2030.0,12896.0,163.0
523,2016-05-03,117690.0,37613.0,17854.0,7302.0,1.0,12.9,17.6,8.9,1968.0,11750.0,99.0
524,2016-05-04,141488.0,42233.0,21558.0,9001.0,0.0,15.7,20.6,10.2,2335.0,14786.0,441.0
525,2016-05-05,105732.0,27974.0,20488.0,4124.0,1.0,18.9,26.9,10.2,1373.0,10551.0,1008.0
526,2016-05-06,100112.0,27648.0,18751.0,4670.0,1.0,16.3,18.6,13.0,1296.0,9511.0,285.0
527,2016-05-07,112080.0,30759.0,21105.0,4016.0,0.0,16.5,22.6,10.7,1727.0,11811.0,754.0
